store_id,latitude,longitude,fulfilment_dc,fulfilment_dc_standard,weekly_order_value,weekly_order_cbm,monday,monday_cbm,tuesday,tuesday_cbm,wednesday,wednesday_cbm,thursday,thursday_cbm,friday,friday_cbm,has_orders,weekly_verified,has_any_constraint,has_day_constraint,excluded_days_str,exclude_holidays,has_time_constraint,time_constraint,has_fleet_constraint,max_tonnage,delivery_remark,specific_constraint,has_coordinates,has_fulfilment_dc,data_complete
ZJ70,3.934867,103.367287,EDC,EDC,53959.958807805546,29.326064569459536,15108.788466185551,8.211298079448671,0.0,0.0,17267.186818497776,9.384340662227052,4316.796704624444,2.346085165556763,6475.195056936665,3.519127748335144,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ72,3.772097,103.230746,EDC,EDC,38302.06544255,20.816339914429346,0.0,0.0,13788.743559317998,7.493882369194564,3064.165235404,1.6653071931543475,9192.495706212,4.995921579463043,4596.247853106,2.497960789731521,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ76,3.585039,102.781031,EDC,EDC,26386.89975234444,14.340706387143715,7388.331930656442,4.01539778840024,0.0,0.0,8443.807920750221,4.58902604388599,2110.951980187556,1.1472565109714974,3166.427970281333,1.7208847664572462,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ77,3.734593,103.30381,EDC,EDC,25645.547838516668,13.937797738324276,7180.753394784667,3.902583366730797,0.0,0.0,8206.575308325335,4.460095276263769,2051.6438270813337,1.1150238190659425,3077.4657406220003,1.6725357285989133,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ82,3.810401,103.30913,EDC,EDC,20403.29757526666,11.088748682210142,0.0,0.0,7345.187127095998,3.9919495255956514,1632.263806021333,0.8870998945768115,4896.791418063999,2.661299683730434,2448.395709032,1.330649841865217,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ83,3.755482,103.202183,EDC,EDC,46334.22848448333,25.181645915480072,9266.845696896668,5.036329183096015,5560.107418138,3.021797509857609,12973.583975655332,7.05086085633442,0.0,0.0,9266.845696896668,5.036329183096015,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ84,3.831057,103.328128,EDC,EDC,39731.94841272221,21.59345022430555,7946.389682544443,4.318690044861111,4767.833809526665,2.591214026916666,11124.94555556222,6.046166062805554,0.0,0.0,7946.389682544443,4.318690044861111,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ85,3.70596,102.371403,EDC,EDC,25498.688603266663,13.85798293655797,7139.632808914666,3.880235222236232,0.0,0.0,8159.580353045334,4.434554539698551,2039.8950882613333,1.1086386349246378,3059.842632392,1.6629579523869564,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ88,3.862998,103.251838,EDC,EDC,36323.57968077222,19.741075913463163,7264.7159361544445,3.948215182692633,4358.829561692666,2.36892910961558,10170.602310616225,5.527501255769686,0.0,0.0,7264.7159361544445,3.948215182692633,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ91,3.893155,103.35791,EDC,EDC,29635.838967077776,16.106434221237922,5927.167793415556,3.221286844247585,3556.300676049333,1.9327721065485504,8298.034910781776,4.5098015819466175,0.0,0.0,5927.167793415556,3.221286844247585,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ93,3.492566,103.414622,EDC,EDC,19091.162724472226,10.375631915474036,0.0,0.0,6872.818580810002,3.735227489570653,1527.293017957778,0.8300505532379229,4581.879053873334,2.4901516597137685,2290.939526936667,1.2450758298568845,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ96,3.818583,103.276889,EDC,EDC,37957.09210121112,20.628854402832125,0.0,0.0,13664.553156436004,7.426387585019566,3036.5673680968894,1.6503083522265702,9109.702104290667,4.950925056679711,4554.851052145334,2.4754625283398557,True,False,False,False,,False,False,,False,,,,True,True,True
ZJ99,3.810754,103.322095,EDC,EDC,27273.059442922226,14.822314914631644,0.0,0.0,9818.301399452002,5.336033369267392,2181.844755433778,1.1857851931705317,6545.534266301334,3.557355579511595,3272.767133150667,1.7786777897557975,True,False,False,False,,False,False,,False,,,,True,True,True
ZK34,2.429883,103.836965,EDC,EDC,50606.04410225001,27.503284838179358,14169.692348630002,7.700919754690219,0.0,0.0,16193.934112720006,8.801051148217395,4048.4835281800015,2.2002627870543487,6072.725292270001,3.300394180581522,True,False,False,False,,False,False,,False,,,,True,True,True
ZKC2,2.439436,103.833187,EDC,EDC,24323.96148252777,13.219544283982486,0.0,0.0,8756.626133709999,4.759035942233695,1945.916918602222,1.057563542718599,5837.750755806666,3.172690628155797,2918.875377903333,1.5863453140778985,True,False,False,False,,False,False,,False,,,,True,True,True
ZKC6,2.273797,103.856961,EDC,EDC,11411.635401327778,6.201975761591184,3195.257912371778,1.7365532132455317,0.0,0.0,3651.723328424889,1.9846322437091788,912.9308321062224,0.4961580609272947,1369.3962481593337,0.7442370913909421,True,False,False,False,,False,False,,False,,,,True,True,True
B001,3.10257388284431,101.707877699951,HQ,HQ,48804.112537483335,26.523974205153987,0.0,0.0,17569.480513494003,9.548630713855436,3904.329002998667,2.121917936412319,11712.987008996002,6.365753809236958,5856.493504498001,3.182876904618479,True,False,False,False,,False,False,,False,,,,True,True,True
B002,3.09000201619277,101.68745203077,HQ,HQ,45142.76698092778,24.534112489634666,9028.553396185556,4.906822497926933,5417.132037711333,2.94409349875616,12639.97475465978,6.869551497097706,0.0,0.0,9028.553396185556,4.906822497926933,True,False,False,False,,False,False,,False,,,,True,True,True
B003,3.21529887494616,101.638306510228,HQ,HQ,47127.47390057777,25.61275755466183,13195.692692161774,7.171572115305312,0.0,0.0,15080.791648184888,8.196082417491787,3770.197912046222,2.049020604372947,5655.296868069332,3.0735309065594194,True,False,False,False,,False,False,,False,,,,True,True,True
B005,3.07460066529754,101.64908564889,HQ,HQ,17371.31629263333,9.440932767735504,0.0,0.0,6253.673865348,3.3987357963847824,1389.7053034106666,0.7552746214188405,4169.115910232,2.2658238642565216,2084.557955116,1.1329119321282608,True,False,False,False,,False,False,,False,,,,True,True,True
B006,3.02249907018696,101.617865998492,HQ,HQ,42705.75785031111,23.209651005603863,0.0,0.0,15374.072826111998,8.355474362017391,3416.460628024889,1.8567720804483088,10249.381884074666,5.570316241344927,5124.690942037333,2.785158120672464,True,False,False,False,,False,False,,False,,,,True,True,True
B007,3.23692328155788,101.698143230155,HQ,HQ,43627.43456586665,23.710562264057963,12215.681678442665,6.63895743393623,0.0,0.0,13960.77906107733,7.587379924498549,3490.1947652693325,1.8968449811246373,5235.292147903998,2.8452674716869555,True,False,True,True,"Saturday,Sunday",True,False,,False,,Not suitable receive stock on weekend and PH,,True,True,True
B009,2.95385337924492,101.75707105915,HQ,HQ,38254.09330520556,20.790268100655197,10711.146125457555,5.8212750681834535,0.0,0.0,12241.30985766578,6.652885792209663,3060.327464416445,1.6632214480524157,4590.491196624666,2.494832172078623,True,False,False,False,,False,False,,False,,,,True,True,True
B010,3.15766943133537,101.750759540204,HQ,HQ,57748.94267313888,31.385294931053732,11549.788534627776,6.277058986210748,6929.873120776665,3.766235391726448,16169.703948478884,8.787882580695046,0.0,0.0,11549.788534627776,6.277058986210748,True,False,False,False,,False,False,,False,,early inform 1 day before receive stock,,True,True,True
B012,2.99159631608543,101.794186451069,HQ,HQ,51656.78395048888,28.07433910352657,0.0,0.0,18596.442222176,10.106762077269565,4132.542716039111,2.245947128282125,12397.628148117332,6.737841384846376,6198.814074058666,3.368920692423188,True,False,True,False,,False,True,No unloading at store: Daily - after 10:30am,False,,Must start loading 10am or 10.30am (lift share with other tenant and lift too small),,True,True,True
B013,3.19122697607015,101.69145443815,HQ,HQ,41052.21951588332,22.310988867327893,11494.62146444733,6.247076882851809,0.0,0.0,13136.710245082664,7.139516437544926,3284.177561270666,1.7848791093862315,4926.266341905998,2.6773186640793467,True,False,False,False,,False,False,,False,,,,True,True,True
B014,3.04383363356727,101.516741026477,HQ,HQ,55811.69522615555,30.332443057693236,15627.274663323557,8.493084056154105,0.0,0.0,17859.742472369777,9.706381778461836,4464.935618092444,2.426595444615459,6697.403427138666,3.639893166923189,True,False,False,False,,False,False,,False,,Loading at store main entrance,,True,True,True
B015,3.00085098541405,101.53354096212,HQ,HQ,28963.02976081667,15.740777043922105,8109.648333028668,4.407417572298189,0.0,0.0,9268.169523461334,5.037048654055073,2317.0423808653336,1.2592621635137682,3475.563571298,1.888893245270652,True,False,False,False,,False,False,,False,,,,True,True,True
B017,3.02872288410554,101.709595399419,HQ,HQ,19899.159046938887,10.81476035159722,0.0,0.0,7163.697256898,3.893313726575,1591.932723755111,0.8651808281277777,4775.798171265333,2.595542484383333,2387.8990856326664,1.2977712421916665,True,False,True,True,Sunday,True,False,,False,,Not suitable receive stock on Sunday and PH,,True,True,True
B018,3.21821854185657,101.718866902935,HQ,HQ,34599.84587503887,18.804264062521124,6919.969175007774,3.7608528125042247,4151.981505004664,2.2565116875025346,9687.956845010884,5.265193937505915,0.0,0.0,6919.969175007774,3.7608528125042247,True,False,False,False,,False,False,,False,,,,True,True,True
B019,3.14471464177564,101.7109335437,HQ,HQ,62244.77995847222,33.82868476003925,17428.53838837222,9.47203173281099,0.0,0.0,19918.32958671112,10.825179123212562,4979.582396677779,2.706294780803141,7469.373595016666,4.05944217120471,True,False,False,False,,False,False,,False,,,,True,True,True
B020,3.11743423023927,101.635103999995,HQ,HQ,32216.83489115,17.50914939736413,6443.36697823,3.5018298794728264,3866.020186938,2.1010979276836954,9020.713769522,4.902561831261956,0.0,0.0,6443.36697823,3.5018298794728264,True,False,False,False,,False,False,,False,,,,True,True,True
B021,2.81114221497714,101.791730329243,HQ,HQ,28422.94472087777,15.447252565694445,7958.424521845777,4.325230718394444,0.0,0.0,9095.34231068089,4.943120821022222,2273.8355776702224,1.2357802052555555,3410.753366505333,1.8536703078833328,True,False,False,False,,False,False,,False,,,,True,True,True
B022,2.90277333754652,101.789593079384,HQ,HQ,46032.36256457221,25.017588350310984,0.0,0.0,16571.650523246,9.006331806111957,3682.589005165777,2.001407068024879,11047.767015497331,6.0042212040746366,5523.883507748666,3.0021106020373183,True,False,True,True,"Saturday,Sunday",True,False,,False,,"Mall not allowed, timing limited during weekend",,True,True,True
B023,3.07629167476878,101.611865427219,HQ,HQ,55605.36448891666,30.220306787454707,11121.072897783331,6.044061357490942,6672.64373867,3.626436814494565,15569.502056896665,8.461685900487318,0.0,0.0,11121.072897783331,6.044061357490942,True,False,False,False,,False,False,,False,,,,True,True,True
B024,3.19933451629481,101.729401433294,HQ,HQ,55004.81660866111,29.893922069924518,11000.963321732224,5.978784413984903,6600.577993039333,3.5872706483909416,15401.348650425112,8.370298179578866,0.0,0.0,11000.963321732224,5.978784413984903,True,False,False,False,,False,False,,False,,Limitation ctn receive = 100ctn,,True,True,True
B025,3.13953540835678,101.629376194005,HQ,HQ,41620.13201052778,22.61963696224336,11653.636962947778,6.33349834942814,0.0,0.0,13318.442243368889,7.238283827917875,3329.610560842222,1.809570956979469,4994.415841263333,2.714356435469203,True,False,False,False,,False,False,,False,,,,True,True,True
B026,3.19299672826022,101.632789124522,HQ,HQ,49050.780227438896,26.65803273230375,13734.21846368289,7.464249165045048,0.0,0.0,15696.249672780448,8.5305704743372,3924.062418195112,2.1326426185843,5886.093627292667,3.19896392787645,True,False,False,False,,False,False,,False,,,,True,True,True
B027,3.1144167689168,101.662844350804,HQ,HQ,53914.9414905111,29.301598636147336,15096.183617343107,8.204447618121254,0.0,0.0,17252.781276963553,9.37651156356715,4313.195319240888,2.3441278908917877,6469.792978861332,3.5161918363376805,True,False,False,False,,False,False,,False,,,,True,True,True
B028,3.00450901879231,101.786237620959,HQ,HQ,26291.38616397222,14.288796828245772,5258.277232794444,2.8577593656491542,3154.9663396766664,1.7146556193894926,7361.588125912222,4.000863111908816,0.0,0.0,5258.277232794444,2.8577593656491542,True,False,False,False,,False,False,,False,,,,True,True,True
B029,3.10928679740365,101.637198213675,HQ,HQ,42434.24951725556,23.06209212894324,11881.589864831556,6.457385796104107,0.0,0.0,13578.959845521778,7.379869481261836,3394.7399613804446,1.844967370315459,5092.109942070667,2.7674510554731886,True,False,False,False,,False,False,,False,,,,True,True,True
B030,3.20451900474488,101.667491784808,HQ,HQ,47165.849371044445,25.63361378861111,13206.437823892444,7.177411860811111,0.0,0.0,15093.071798734223,8.202756412355557,3773.267949683556,2.050689103088889,5659.901924525333,3.076033654633333,True,False,True,False,,False,False,,True,1.0,Only 1 ton lorry allowed,,True,True,True
B031,3.14212665072645,101.711334726701,HQ,HQ,47563.14570128333,25.8495357072192,9512.629140256666,5.16990714144384,5707.577484154,3.1019442848663044,13317.680796359333,7.237869998021376,0.0,0.0,9512.629140256666,5.16990714144384,True,False,False,False,,False,False,,False,,,,True,True,True
B032,2.82357834878129,101.778898170227,HQ,HQ,30470.77977731667,16.560206400715582,0.0,0.0,10969.480719834002,5.96167430425761,2437.662382185334,1.3248165120572468,7312.987146556001,3.97444953617174,3656.493573278,1.98722476808587,True,False,False,False,,False,False,,False,,,,True,True,True
B033,2.97964065716101,101.738599662708,HQ,HQ,27446.61963022777,14.91664110338466,7685.053496463776,4.176659508947704,0.0,0.0,8782.91828167289,4.773325153083093,2195.7295704182225,1.1933312882707732,3293.594355627333,1.789996932406159,True,False,False,False,,False,False,,False,,,,True,True,True
B034,3.0283,101.71762,HQ,HQ,40147.114826000005,21.81908414456522,0.0,0.0,14452.961337360004,7.85487029204348,3211.7691860800005,1.7455267315652176,9635.307558240002,5.236580194695653,4817.653779120001,2.6182900973478267,True,False,False,False,,False,False,,False,,Temporary renovation at loading bay for 6 months (Mall loading lift closed on 4pm),,True,True,True
B035,3.0821931499213,101.582212930822,HQ,HQ,21834.166685138887,11.866394937575482,4366.833337027778,2.373278987515097,2620.1000022166663,1.4239673925090577,6113.566671838888,3.322590582521135,0.0,0.0,4366.833337027778,2.373278987515097,True,False,False,False,,False,False,,False,,,,True,True,True
B037,3.15088625076748,101.59161588174,HQ,HQ,29750.25316647222,16.1686158513436,0.0,0.0,10710.09113993,5.820701706483696,2380.0202533177776,1.293489268107488,7140.060759953332,3.880467804322463,3570.030379976666,1.940233902161232,True,False,False,False,,False,False,,False,,,,True,True,True
B038,3.67332394116766,100.989583708869,HQ,HQ,60183.42727012778,32.70838438593901,12036.685454025555,6.541676877187803,7222.011272415334,3.9250061263126814,16851.359635635778,9.158347628062922,0.0,0.0,12036.685454025555,6.541676877187803,True,False,False,False,,False,False,,False,,,,True,True,True
B039,3.14673956855842,101.713565585732,HQ,HQ,48345.91628229999,26.27495450125,9669.18325646,5.254990900249999,5801.509953876,3.15299454015,13536.856559043998,7.356987260349999,0.0,0.0,9669.18325646,5.254990900249999,True,False,False,False,,False,False,,False,,,,True,True,True
B041,2.93371753049676,101.765321350692,HQ,HQ,40564.16634168889,22.045742577004837,8112.833268337778,4.409148515400966,4867.699961002667,2.64548910924058,11357.96657567289,6.172807921561353,0.0,0.0,8112.833268337778,4.409148515400966,True,False,False,False,,False,False,,False,,,,True,True,True
B042,3.4040728,101.5606215,HQ,HQ,37894.882122066665,20.59504463155797,10610.566994178667,5.766612496836232,0.0,0.0,12126.362279061334,6.590414282098551,3031.5905697653334,1.6476035705246377,4547.385854648,2.471405355786956,True,False,False,False,,False,False,,False,,,,True,True,True
B043,2.92596151009288,101.854157217858,HQ,HQ,47045.239607022224,25.568065003816425,13172.667089966222,7.159058201068599,0.0,0.0,15054.476674247113,8.181780801221256,3763.6191685617778,2.045445200305314,5645.428752842668,3.0681678004579718,True,False,True,False,,False,False,,True,2.0,boleh terima 2 tan lorry (for parking area),,True,True,True
B044,3.01428126746698,101.694249147249,HQ,HQ,48212.08720762778,26.20222130849336,13499.384418135778,7.33662196637814,0.0,0.0,15427.867906440892,8.384710818717876,3856.966976610223,2.096177704679469,5785.450464915334,3.144266557019203,True,False,False,False,,False,False,,False,,,,True,True,True
B045,3.15942046377145,101.713441680029,HQ,HQ,81684.72381918333,44.3938716408605,22871.72266937133,12.43028405944094,0.0,0.0,26139.11162213867,14.206038925075363,6534.777905534667,3.551509731268841,9802.166858302,5.327264596903261,True,False,False,False,,True,False,,False,,PH delivery requires 1 day's notice,,True,True,True
B046,3.23644452951532,101.673372023774,HQ,HQ,35176.002593549994,19.117392713885867,0.0,0.0,12663.360933678,6.882261376998913,2814.080207484,1.5293914171108696,8442.240622452,4.5881742513326085,4221.120311226,2.294087125666304,True,False,False,False,,False,False,,False,,,,True,True,True
B047,2.96290077241957,101.755277832673,HQ,HQ,41940.48784986667,22.79374339666667,0.0,0.0,15098.575625952002,8.2057476228,3355.2390279893343,1.823499471733334,10065.717083968002,5.470498415200001,5032.858541984001,2.7352492076000003,True,False,False,False,,False,False,,False,,,,True,True,True
B048,3.11899569102254,101.674254005687,HQ,HQ,15608.909494966663,8.483102986394927,3121.781898993333,1.6966205972789854,1873.069139396,1.0179723583673912,4370.494658590666,2.37526883619058,0.0,0.0,3121.781898993333,1.6966205972789854,True,False,True,False,,False,True,No unloading at store: Daily - 12:30pm to 2:30pm,False,,Everyday 12.30pm to 2.30pm loading bay closed for lunch hour.,,True,True,True
B049,3.12716833801867,101.616718523164,HQ,HQ,31865.310079127776,17.31810330387379,6373.062015825555,3.463620660774758,3823.837209495333,2.078172396464855,8922.286822155778,4.849068925084662,0.0,0.0,6373.062015825555,3.463620660774758,True,False,False,False,,False,False,,False,,,,True,True,True
B050,3.0867867443121,101.647892277114,HQ,HQ,32276.833454016672,17.541757311965583,9037.513367124668,4.911692047350363,0.0,0.0,10328.586705285335,5.613362339828987,2582.146676321334,1.403340584957247,3873.220014482,2.10501087743587,True,False,False,False,,False,False,,False,,,,True,True,True
B051,2.9182183656946,101.475055622881,HQ,HQ,42073.1796247389,22.865858491705925,0.0,0.0,15146.344664906004,8.231709057014132,3365.854369979113,1.8292686793364743,10097.563109937337,5.487806038009421,5048.781554968668,2.7439030190047107,True,False,False,False,,False,False,,False,,Focus sales due Tourist area,,True,True,True
B052,3.76405639858871,100.98334879708,HQ,HQ,37477.9469756611,20.368449443294075,7495.5893951322205,4.073689888658816,4497.353637079333,2.444213933195289,10493.825153185107,5.703165844122341,0.0,0.0,7495.5893951322205,4.073689888658816,True,False,False,False,,False,False,,False,,,,True,True,True
B053,3.12948950677,101.635057857646,HQ,HQ,23765.95557295555,12.916280202693232,6654.467560427554,3.6165584567541056,0.0,0.0,7605.105783345776,4.133209664861835,1901.276445836444,1.0333024162154587,2851.9146687546663,1.5499536243231882,True,False,False,False,,False,False,,False,,,,True,True,True
B054,3.42446384811363,101.180859721271,HQ,HQ,32447.65756353333,17.63459650192029,6489.531512706666,3.526919300384057,3893.7189076239993,2.1161515802304343,9085.344117789333,4.93768702053768,0.0,0.0,6489.531512706666,3.526919300384057,True,False,False,False,,False,False,,False,,,,True,True,True
B055,3.46281983888119,101.657567922445,HQ,HQ,35361.551616300014,19.218234574076096,9901.234452564004,5.381105680741307,0.0,0.0,11315.696517216003,6.149835063704351,2828.9241293040013,1.5374587659260877,4243.386193956002,2.306188148889132,True,False,False,False,,False,False,,False,,,,True,True,True
B056,2.93012530159053,101.856644122697,HQ,HQ,40254.26414302221,21.87731746903381,0.0,0.0,14491.535091487996,7.875834288852172,3220.341131441777,1.750185397522705,9661.023394325332,5.250556192568115,4830.511697162666,2.6252780962840574,True,False,False,False,,False,False,,False,,,,True,True,True
B057,3.1053865454446,101.647319217329,HQ,HQ,24676.59680142222,13.411193913816424,0.0,0.0,8883.574848512,4.8280298089739135,1974.1277441137777,1.072895513105314,5922.3832323413335,3.218686539315942,2961.1916161706667,1.609343269657971,True,False,False,False,,False,False,,False,,,,True,True,True
B058,3.31139339923542,101.420124505207,HQ,HQ,41840.76657215001,22.739547050081526,0.0,0.0,15062.675965974004,8.18623693802935,3347.2613257720013,1.8191637640065224,10041.783977316,5.457491292019566,5020.891988658001,2.728745646009783,True,False,False,False,,False,False,,False,,,,True,True,True
B059,2.95898402910422,101.839219722645,HQ,HQ,31136.156945327777,16.921824426808573,6227.231389065556,3.384364885361715,3736.3388334393335,2.030618931217029,8718.123944691777,4.7381108395064,0.0,0.0,6227.231389065556,3.384364885361715,True,False,False,False,,False,False,,False,,PH need request permit,,True,True,True
B060,3.01144630142017,101.72221116963,HQ,HQ,31336.04098422777,17.030457056645524,0.0,0.0,11280.974754321996,6.130964540392389,2506.8832787382216,1.3624365645316423,7520.649836214664,4.087309693594926,3760.324918107332,2.043654846797463,True,False,True,True,"Saturday,Sunday",True,False,,False,,"Not suitable receive stock on weekend, loading bay at Main Entrance",,True,True,True
B062,3.5033927441002,101.103580240824,HQ,HQ,18660.957480822228,10.141824717838167,3732.1914961644457,2.0283649435676336,2239.314897698667,1.21701896614058,5225.068094630224,2.839710920994687,0.0,0.0,3732.1914961644457,2.0283649435676336,True,False,False,False,,False,False,,False,,,,True,True,True
B063,3.21401969991375,101.644462955391,HQ,HQ,18993.31855127777,10.322455734390095,0.0,0.0,6837.594678459999,3.716084064380434,1519.465484102222,0.8257964587512077,4558.396452306666,2.477389376253623,2279.198226153333,1.2386946881268115,True,False,False,False,,False,False,,False,,,,True,True,True
B064,3.16372154325301,101.657862575634,HQ,HQ,44390.45036132777,24.12524476159118,8878.090072265555,4.8250489523182365,5326.8540433593325,2.8950293713909416,12429.326101171777,6.755068533245531,0.0,0.0,8878.090072265555,4.8250489523182365,True,False,False,False,,False,False,,False,,,,True,True,True
B065,3.00734680110009,101.805579173145,HQ,HQ,33438.80794092222,18.17326518528381,6687.761588184444,3.634653037056763,4012.656952910666,2.180791822234057,9362.86622345822,5.088514251879468,0.0,0.0,6687.761588184444,3.634653037056763,True,False,True,True,"Saturday,Sunday",True,False,,False,,"Receiving area space limited(too small), loading stock at selling floor, not situable receiving stock on weekend",,True,True,True
B066,3.0781493474783,101.586845873856,HQ,HQ,26506.04910185556,14.405461468399762,7421.693748519557,4.033529211151933,0.0,0.0,8481.93571259378,4.609747669887924,2120.483928148445,1.152436917471981,3180.7258922226674,1.7286553762079715,True,False,False,False,,False,False,,False,,,,True,True,True
B067,2.99134155232605,101.789088317281,HQ,HQ,25523.335697455557,13.871378096443236,5104.667139491111,2.7742756192886477,3062.800283694666,1.6645653715731883,7146.533995287555,3.883985867004106,0.0,0.0,5104.667139491111,2.7742756192886477,True,False,True,True,"Saturday,Sunday",True,False,,False,,"Receiving area space limited(too small), loading stock at selling floor, not situable receiving stock on weekend",,True,True,True
B068,3.16646046299021,101.65241301398,HQ,HQ,48800.85419754998,26.522203368233686,9760.170839509998,5.304440673646738,5856.102503705998,3.1826644041880425,13664.239175313996,7.426216943105432,0.0,0.0,9760.170839509998,5.304440673646738,True,False,False,False,,False,False,,False,,Requested by mall to restrict time for loading stock due to safety and blocking walkway.,,True,True,True
B069,2.94532507997758,101.847051230274,HQ,HQ,38464.54855374445,20.90464595312198,7692.90971074889,4.180929190624396,4615.745826449333,2.5085575143746377,10770.073595048443,5.853300866874155,0.0,0.0,7692.90971074889,4.180929190624396,True,False,False,False,,False,False,,False,,,,True,True,True
B070,3.09934835551811,101.646546041242,HQ,HQ,43384.47909603888,23.578521247847217,12147.654146890884,6.60198594939722,0.0,0.0,13883.03331073244,7.545126799311109,3470.75832768311,1.8862816998277767,5206.137491524666,2.8294225497416665,True,False,False,False,,False,False,,False,,,,True,True,True
B071,3.54614620634078,101.660771431858,HQ,HQ,20605.892898499995,11.1988548361413,0.0,0.0,7418.121443459999,4.031587741010869,1648.4714318799995,0.8959083868913043,4945.414295639999,2.6877251606739128,2472.70714782,1.3438625803369564,True,False,False,False,,False,False,,False,,,,True,True,True
B072,3.20759214250718,101.68991099876,HQ,HQ,59324.15568220554,32.2413889577204,11864.83113644111,6.448277791544081,7118.898681864665,3.868966674926448,16610.763591017552,9.027588908161713,0.0,0.0,11864.83113644111,6.448277791544081,True,False,False,False,,False,False,,False,,,,True,True,True
B073,3.1331975719769,101.687291665543,HQ,HQ,84968.43705501666,46.17849839946558,16993.687411003335,9.235699679893116,10196.212446602,5.54141980793587,23791.162375404667,12.929979551850362,0.0,0.0,16993.687411003335,9.235699679893116,True,False,False,False,,False,False,,False,,,,True,True,True
B074,3.08479054036529,101.69029566172,HQ,HQ,49677.60837079444,26.99870020151872,13909.730343822444,7.559636056425241,0.0,0.0,15896.834678654222,8.639584064485991,3974.208669663556,2.1598960161214977,5961.313004495333,3.239844024182246,True,False,False,False,,False,False,,False,,,,True,True,True
B075,3.1972104710288,101.615914433005,HQ,HQ,24476.29447293333,13.302333952681158,6853.362452421334,3.724653506750725,0.0,0.0,7832.414231338666,4.256746864857971,1958.1035578346664,1.064186716214493,2937.155336752,1.5962800743217391,True,False,False,False,,False,False,,False,,,,True,True,True
B076,3.07417315956218,101.648172897949,HQ,HQ,21753.82789125,11.822732549592391,0.0,0.0,7831.37804085,4.25618371785326,1740.3062313,0.9458186039673914,5220.9186939,2.8374558119021738,2610.45934695,1.4187279059510869,True,False,False,False,,False,False,,False,,,,True,True,True
B077,2.98220272916131,101.816963665179,HQ,HQ,39633.44081464444,21.53991348621981,11097.363428100443,6.031175776141545,0.0,0.0,12682.701060686222,6.892772315590338,3170.675265171556,1.7231930788975844,4756.012897757332,2.584789618346376,True,False,True,True,"Saturday,Sunday",True,False,,False,,Not suitable receive stock on weekend and PH,,True,True,True
B079,2.88600508420643,101.792565244767,HQ,HQ,35696.2732636611,19.400148512859296,0.0,0.0,12850.658374918,6.984053464629348,2855.7018610928885,1.5520118810287438,8567.105583278664,4.656035643086231,4283.552791639332,2.3280178215431158,True,False,False,False,,False,False,,False,,,,True,True,True
B080,2.89875139543643,101.833282088792,HQ,HQ,71751.37821063334,38.99531424490942,0.0,0.0,25830.496155828005,14.038313128167394,5740.110256850668,3.1196251395927543,17220.330770552002,9.35887541877826,8610.165385276001,4.679437709389131,True,False,False,False,,False,False,,False,,,,True,True,True
B081,3.11887782262832,101.67778121811,HQ,HQ,220342.4395303444,119.75132583170893,61695.88306849642,33.53037123287849,0.0,0.0,70509.58064971022,38.32042426614686,17627.395162427554,9.580106066536716,26441.09274364133,14.370159099805068,True,False,False,False,,False,False,,False,,,,True,True,True
B082,3.23654772857954,101.673735772715,HQ,HQ,62248.20425459999,33.83054579054347,0.0,0.0,22409.353531656,12.17899648459565,4979.856340367999,2.7064436632434776,14939.569021103998,8.119330989730434,7469.784510551999,4.059665494865217,True,False,False,False,,False,False,,False,,,,True,True,True
B083,2.95672026569593,101.791871988043,HQ,HQ,35027.48979477222,19.03667923628925,0.0,0.0,12609.896326118,6.853204525064131,2802.199183581778,1.5229343389031402,8406.597550745333,4.5688030167094205,4203.298775372667,2.2844015083547102,True,False,False,False,,False,False,,False,,,,True,True,True
B084,3.23872893345302,101.649905975291,HQ,HQ,41252.15674074444,22.419650402578498,8250.431348148888,4.4839300805157,4950.258808889333,2.69035804830942,11550.603887408442,6.277502112721979,0.0,0.0,8250.431348148888,4.4839300805157,True,False,True,False,,False,False,,True,1.0,Only 1 ton lorry allowed,,True,True,True
B085,3.25584781048328,101.655563356999,HQ,HQ,41079.96779148888,22.32606945189613,0.0,0.0,14788.788404935998,8.037385002682608,3286.3974233191107,1.7860855561516906,9859.192269957332,5.3582566684550725,4929.596134978667,2.6791283342275363,True,False,False,False,,False,False,,False,,,,True,True,True
B087,2.96669744273295,101.790034658172,HQ,HQ,47459.34270097222,25.79312103313708,13288.615956272224,7.2220738892783825,0.0,0.0,15186.989664311111,8.253798730603865,3796.747416077778,2.0634496826509663,5695.121124116668,3.09517452397645,True,False,False,False,,False,False,,False,,,,True,True,True
B088,3.08468666372759,101.673371346657,HQ,HQ,45822.38718936667,24.90347129856884,9164.477437873336,4.980694259713768,5498.686462724001,2.9884165558282616,12830.268413022668,6.972971963599276,0.0,0.0,9164.477437873336,4.980694259713768,True,False,False,False,,False,False,,False,,,,True,True,True
